,opted_in_to_mailing_list,enabled_for_marketing_drip,creation_login_gap,mean_gap_length,creation_source_GUEST_INVITE,creation_source_ORG_INVITE,creation_source_PERSONAL_PROJECTS,creation_source_SIGNUP,creation_source_SIGNUP_GOOGLE_AUTH,org_size_L,org_size_M,org_size_S,org_size_XL,org_size_XS,group_size_L,group_size_M,group_size_S,group_size_XL,group_size_XS,adopted
292,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
293,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
294,0,0,7.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
295,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
296,1,0,0.0,1.6555555555555554,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
297,0,0,3.0,3.5591397849462365,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,True
298,1,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
299,1,1,0.0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,False
300,1,0,100.0,100.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
301,1,1,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
302,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
303,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
304,1,1,3.0,4.9375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
305,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
306,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
307,1,0,11.0,100.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,False
308,0,0,1.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
309,0,0,0.0,1.7951807228915662,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
310,1,1,0.0,5.4375,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
311,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
312,0,0,1.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
313,0,0,100.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
314,0,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
315,1,0,0.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,False
316,0,0,7.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
317,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
318,0,0,4.0,100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False
319,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
320,0,0,1.0,8.666666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
321,0,0,0.0,1.945273631840796,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
322,1,1,4.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
323,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
324,0,0,2.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
325,0,0,4.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
326,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
327,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
328,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
329,1,0,0.0,7.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
330,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
331,0,0,100.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False
332,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
333,0,0,100.0,100.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False
334,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
335,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
336,1,0,0.0,16.333333333333332,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
337,0,0,0.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
338,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
339,1,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
340,1,1,2.0,2.794392523364486,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True
341,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
342,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
343,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
344,0,0,1.0,8.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
345,0,0,3.0,100.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
346,0,0,2.0,13.75,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True
347,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
348,1,1,1.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
349,0,0,1.0,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
350,0,0,2.0,4.875,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
351,1,0,1.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,False
352,1,0,0.0,100.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False
353,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
354,0,0,100.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
355,0,0,100.0,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
356,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
357,0,0,100.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
358,0,0,100.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
359,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
360,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
361,0,0,2.0,14.125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
362,0,0,2.0,5.729166666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,True
363,1,1,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
364,0,0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
365,1,1,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
366,0,0,1.0,12.666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
367,0,0,2.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
368,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
369,0,0,0.0,1.7889908256880733,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,True
370,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
371,0,1,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
372,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
373,0,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
374,0,0,0.0,13.6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
375,1,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
376,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
377,0,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
378,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
379,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,False
380,1,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
381,0,0,5.0,9.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
382,0,1,2.0,6.45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,True
383,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False
384,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
385,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
386,1,0,100.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
387,1,1,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
388,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
389,0,0,2.0,10.285714285714286,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
390,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
391,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
392,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
393,0,0,3.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
394,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
395,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
396,0,0,0.0,13.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,True
397,0,0,1.0,7.454545454545454,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
398,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
399,1,0,2.0,100.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False
400,0,0,1.0,3.925,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,True
401,1,1,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
402,1,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
403,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
404,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
405,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
406,1,1,1.0,100.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False
407,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
408,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
409,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
410,1,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
411,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
412,0,0,3.0,25.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
413,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
414,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
415,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
416,0,0,0.0,26.666666666666668,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
417,0,0,4.0,4.806451612903226,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
418,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
419,1,1,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
420,0,0,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False
421,1,1,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
422,1,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
423,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
424,0,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
425,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,False
426,1,0,5.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
427,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
428,1,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
429,0,0,1.0,2.6210526315789475,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
430,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
431,0,0,100.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
432,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
433,1,1,0.0,100.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,False
434,0,0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
435,0,0,1.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
436,0,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
437,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
438,0,0,0.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
439,0,0,5.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
440,0,1,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
441,0,0,4.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
442,1,0,100.0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,False
443,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
444,0,0,0.0,1.3806584362139918,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
445,0,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
446,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
447,0,0,4.0,100.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False
448,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
449,0,0,1.0,4.689655172413793,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
450,0,0,2.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
451,1,1,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
452,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
453,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
454,0,0,1.0,7.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
455,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
456,1,1,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
457,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
458,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
459,1,0,3.0,5.2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,True
460,0,0,2.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
461,1,0,3.0,3.268965517241379,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,True
462,0,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
463,0,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
464,1,0,5.0,100.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,False
465,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
466,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
467,1,1,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
468,1,0,0.0,6.739130434782608,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
469,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
470,0,0,1.0,4.413333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
471,0,0,1.0,7.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
472,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
473,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
474,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
475,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
476,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
477,0,0,2.0,5.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
478,0,0,3.0,2.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
479,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
480,0,0,1.0,11.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
481,0,0,1.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
482,0,0,0.0,2.7628865979381443,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
483,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
484,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
485,0,0,0.0,11.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
486,0,0,3.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
487,1,0,0.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False
488,0,0,100.0,100.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
489,0,0,2.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
490,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
491,0,0,0.0,2.844155844155844,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
492,1,1,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
493,0,0,0.0,4.633333333333334,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
494,0,0,0.0,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
495,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
496,0,0,4.0,3.1127450980392157,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
497,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
498,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
499,1,1,0.0,31.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
500,0,0,0.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False
501,0,0,0.0,6.8125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True
502,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
503,0,0,2.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
504,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
505,0,0,3.0,6.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,True
506,0,0,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False
507,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False
508,0,0,0.0,2.280141843971631,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
509,0,0,0.0,2.3680781758957656,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,True
510,0,0,0.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
511,0,0,3.0,2.7142857142857144,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,True
512,1,0,0.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
513,0,0,1.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False
514,1,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
515,0,0,0.0,100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False
516,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
517,1,0,3.0,4.62962962962963,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,True
518,0,0,0.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
519,0,0,1.0,9.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
520,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
521,0,0,0.0,4.011363636363637,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,True
522,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
523,0,0,0.0,100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
524,1,0,0.0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,False
525,1,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
526,1,1,100.0,100.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
527,0,0,0.0,11.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False
528,0,0,2.0,2.4690265486725664,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,True
529,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
530,1,0,4.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
531,0,0,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False
532,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
533,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
534,0,0,5.0,1.570281124497992,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,True
535,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
536,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
537,1,1,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
538,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
539,0,0,1.0,4.054545454545455,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
540,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
541,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
542,0,0,1.0,19.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
543,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
544,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
545,1,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
546,0,0,0.0,5.512820512820513,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True
547,1,1,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
548,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
549,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
550,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
551,1,0,1.0,100.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False
552,0,0,0.0,2.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
553,0,0,1.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
554,0,0,0.0,12.5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
555,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
556,1,1,0.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
557,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
558,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
559,1,1,2.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
560,0,0,0.0,13.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
561,1,0,5.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
562,1,0,0.0,100.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False
563,1,0,0.0,2.692982456140351,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,True
564,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
565,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
566,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
567,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
568,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
569,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
570,1,1,2.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
571,1,1,0.0,3.2093023255813953,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
572,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
573,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
574,0,0,1.0,13.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
575,1,1,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
576,0,0,100.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
577,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
578,1,1,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
579,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
580,1,1,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
581,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
582,0,0,2.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
583,0,0,1.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
584,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
585,0,0,0.0,100.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,False
586,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
587,1,1,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
